-1.6160071	53.7207058	400
-1.6286479	53.7249892	400
-1.6335649	53.7332331	400
-1.6395839	53.7391968	400
-1.649114	53.7419453	400
-1.6606057	53.7423988	400
-1.671829	53.7418233	400
-1.6843692	53.7417415	400
-1.6969387	53.7409019	400
-1.7071979	53.7431065	400
-1.7196911	53.7442011	400
-1.7309845	53.7406544	400
-1.7480122	53.7425765	400
-1.7611188	53.7467326	400
-1.7756023	53.7513151	400
-1.7888425	53.7508744	400
-1.7986151	53.743498	400
-1.0406242	50.9181946	400
-1.03929	50.9183657	400
-1.0397624	50.9170377	400
-1.0380287	50.9180829	400
-1.2855028	50.8358349	400
-1.2903469	50.8348819	400
-1.2850282	50.8356407	400
-1.2903734	50.8348203	400
-1.1868926	51.7127637	400
-1.1894007	51.7039557	400
-1.1945437	51.6940004	400
-1.202264	51.6845102	400
-1.2112648	51.6773238	400
-1.2234436	51.669613	400
-1.2353628	51.6633842	400
-1.2419062	51.6561316	400
-1.2515385	51.6481744	400
-1.2549787	51.6396364	400
-1.2616754	51.6270772	400
-3.9569169	51.6883522	400
-3.9585156	51.6832594	400
-1.2551408	53.7542464	400
-1.2403825	53.7516831	400
-1.2247941	53.7488742	400
-1.2094132	53.7459288	400
-1.1937556	53.7429558	400
-1.1780519	53.7399554	400
-1.1652306	53.7345541	400
-1.1513716	53.7288111	400
-1.1397726	53.7221122	400
-1.1307196	53.7146043	400
-1.123267	53.7176767	400
-1.1072237	53.7196496	400
-1.0932274	53.7245474	400
-1.0770181	53.7301758	400
-1.0615477	53.7345192	400
-1.0439099	53.7380953	400
-1.0279867	53.7401718	400
-1.0140067	53.7393644	400
-1.0032817	53.7431346	400
-0.9947315	53.7448134	400
-0.9892361	53.7390781	400
-0.9872142	53.7379425	400
-0.9760915	53.7418151	400
-0.963122	53.7426591	400
-0.9488934	53.7435527	400
-0.9369313	53.7503783	400
-0.9283689	53.7551928	400
-0.9162389	53.762091	400
-0.9085999	53.7697819	400
-0.900793	53.7776698	400
-0.8944132	53.7840435	400
-0.8880334	53.7923254	400
-0.8835424	53.8019194	400
-0.8790514	53.8114865	400
-0.8727555	53.819986	400
-0.8666692	53.8282892	400
-0.8619274	53.8376363	400
-0.8570869	53.8472144	400
-0.8526086	53.856596	400
-0.8487231	53.8651018	400
-0.844607	53.8740718	400
-0.8377908	53.8819917	400
-0.8311392	53.8901624	400
-0.8251791	53.8981375	400
-0.8222371	53.8971842	400
-0.8084185	53.8940241	400
-0.7945555	53.8908999	400
-0.7781241	53.887135	400
-0.764327	53.8839521	400
-0.7502995	53.8802254	400
-0.7355145	53.8760325	400
-0.7218162	53.8721498	400
-0.7075252	53.868092	400
-0.6928061	53.8638979	400
-0.6812676	53.8574202	400
-0.6685048	53.8528281	400
-0.6537199	53.8498562	400
-0.6391325	53.8476223	400
-0.6237878	53.8456991	400
-0.6082125	53.8436981	400
-0.5931312	53.8417359	400
-0.5799927	53.8399096	400
-0.565109	53.8376363	400
-0.5509167	53.8354212	400
-0.5361977	53.8331282	400
-0.5201285	53.8306408	400
-0.5034008	53.8286391	400
-0.488056	53.8279783	400
-0.4741272	53.8264429	400
-0.4589525	53.8220838	400
-0.4438329	53.8177154	400
-0.4356666	53.8140412	400
-0.425788	53.8074306	400
-0.4172366	53.8004151	400
0.1326406	51.932832	400
0.1477196	51.9308604	400
0.1639081	51.9346087	400
0.1805967	51.9383797	400
0.1964271	51.9420166	400
0.2116618	51.9436759	400
0.2284419	51.9454567	400
0.2418959	51.946931	400
0.2586114	51.9493132	400
0.2674359	51.9517443	400
0.2796504	51.9578067	400
0.290711	51.9632736	400
0.3050083	51.9659489	400
0.320844	51.9688194	400
0.3365178	51.9717579	400
0.3522205	51.9746939	400
0.3632766	51.9813003	400
0.3760224	51.9868823	400
0.3904161	51.9897404	400
0.3995469	51.9913266	400
0.4144907	51.99228	400
0.4299984	51.9933426	400
0.4471546	51.9958003	400
0.4611233	51.9982716	400
0.4722709	52.0003333	400
0.4878446	52.0031317	400
0.5036627	52.0026241	400
0.5194743	52.002013	400
0.5259981	52.0016224	400
0.5378823	52.0009044	400
0.5500113	52.0001729	400
0.5679201	51.9991796	400
0.5845581	51.9994666	400
0.6010913	51.9998938	400
0.6180906	52.0003324	400
0.635622	52.0007581	400
