20392	1.76	275000;132000	Westfield Substation	0.30	275	27.65	Pulsant Edinburgh South Gyle SC-1	5.07	Lomond Hills Water Treatment Plant
20544	4.72	33000	Huntworth Generator	1.65	132	17.62	Tata Communications Highbridge Datacentre	3.28	East Lyng WwTW
6477	1.57	33000;11000;400	Abertysswg Primary Substation	3.76	132	13.48	Centerprise International (Distribution)	5.12	Manmoel WwTW
7226	0.67	132000;33000	Nairn Grid Substation	0.52	132	-1.00		1.47	Pumping Station
7272	0.40	132000;33000	Burwell Primary Substation	0.09	400	12.18	Redcentric Cambridge	2.72	Swaffham Prior STW
7962	4.73	33000		4.01	400	13.49	Venture West	2.06	Woodgarston Treatment Works
7988	0.60	132000;33000		0.56	132	6.86	Nationwide Swindon Technology Centre	3.19	Wanborough Road Storm Tank
8000	7.84	33000;110000		7.16	132	-1.00		20.24	The Water House
8010	1.74	33000;11000	Attleborough Primary Substation	11.72	400	-1.00		1.69	Attleborough-Poplar Road STW
8056	3.90	132000;33000;11000	Brackley Substation	1.98	132	24.03	Hellermann Tyton Data	2.26	Greatworth Wastewater Treatment Works
8155	1.18	33000;11000		2.21	132	8.04	Edinburgh SC-3	3.03	East Calder Waste Water Treatment Works
8349	3.54	33000		0.14	132	-1.00		1.84	Praze-an-Beeble STW
8376	2.60	132000	Dun Law Wind Farm Substation	1.47	132	17.78	RBS Data Centre	2.33	Sewerage Works
8385	0.61	33000;11000	Dyce North Primary Substation	1.27	132	5.80	Brightsolid	2.05	Overton Service Reservoir
9077	1.44	33000;11000	Marston Road Primary	1.64	132	16.55	Pulsant Milton Keynes SE-1	1.64	Marston Moretaine Sewage Treatment Works
9109	0.14	33000	Torrington Avenue Substation	0.05	132	20.49	Unknown Data Centre	2.39	Sewage Treatment Plant
9224	0.15	275000;33000	Glenrothes Substation	0.15	275	-1.00		2.83	Lomond Hills Water Treatment Plant
9275	0.14	132000;33000;11000	North Tawton Substation	0.14	132	-1.00		0.46	North Tawton STW North Tawton
9368	2.01	275000	Coatbridge Substation	2.00	275	5.51	DataVita DV1	5.69	WWTW
9381	1.58	132000;33000;11000	Ketley Substation	0.69	132	-1.00		3.83	Little Wenlock (STW)
9802	0.66	132000	Rayleigh Local Substation	0.84	132	3.49	CityFibre Cabinets	3.98	Rayleigh Western STW
9981	1.15	275000;132000;33000	Upper Boat Supergrid Substation	0.39	275	8.59	Centerprise International (Distribution)	4.38	Rhiwsaeson Wastewater Treatment Works
11264	1.45	132000		1.00	275	19.23	Edinburgh SC-3	3.77	Milesmark Waste Water Processing Station
11383	2.97	33000	South Queensferry S/S	7.10	132	6.61	Edinburgh SC-3	0.90	South Queensferry WWTW
11426	4.66	33000		5.99	132	7.16	Edinburgh SC-3	3.25	Winchburgh WWTW
13368	0.75	132000;33000	Broxburn 132kV Substation	0.73	132	3.06	Edinburgh SC-3	3.15	East Calder Waste Water Treatment Works
15569	0.20	275000;132000	Coylton Substation	0.10	275	-1.00		4.88	Wastewater Treatment Plant
16337	2.47	33000	Markethill 33kV Substation	5.19	275	-1.00		2.59	Markethill Wastewater Treatment Works
16630	1.73	132000	Cupar	1.73	132	-1.00		3.39	Springfield WWTW
6795	2.83	33000;11000	Westfa Primary Substation	3.00	132	16.52	Reynoldston Cable Landing Station	3.11	Llannon WwTW
7165	0.22	132000;33000	Helensburgh	0.15	132	-1.00		1.09	Helensburgh Treatment Works
7234	0.86	132000;33000	Kintore Grid Supply Point	0.29	132	14.58	Brightsolid	5.41	Kemnay Wastewater Treatment Plant
14647	2.10	66000		3.36	132	14.34	Unknown Data Centre	1.21	Haigh Lane/STW
7482	1.80	33000		0.41	400	15.23	Redcentric Cambridge	2.62	Soham STW
19099	0.22	33000	South Carlton Substation	0.96	132	-1.00		3.66	Scampton RAF STW
7054	1.88	132000;66000	Dunston	0.52	132	13.20	Stellium Newcastle Campus	6.15	Saltmeadows Sewage
12054	0.88	132000;33000	East Wootton Substation	0.68	132	15.67	ServerHouse	4.64	Arreton Street Arreton Top WTW
8838	2.98	33000;11000	Mulbarton Primary Substation	3.24	132	-1.00		3.31	GPSS Hethersett
12079	4.13	33000;11000		5.96	132	-1.00		2.04	Lochmaben WwTW
10045	2.52	33000;11000		12.06	132	23.77	Venture West	4.83	Totford Pumping Station
10046	3.21	33000		2.34	400	14.24	Venture West	1.98	Sherborne St John WwTW
10640	2.85	33000;11000	Sall Local 11kV	2.88	132	-1.00		5.44	Reepham STW (Norfolk)
10979	2.48	66000	Benton Square Substation	1.74	275	4.23	Stellium Newcastle Campus	7.36	Newcastle (Howdon) STW
11847	1.92	132000	Charleston	0.17	132	-1.00		9.35	Unnamed Wastewater Plant Facility
15267	3.63	275000	Poppleton Substation	3.60	275	31.26	Unknown Data Centre	3.03	Long Marston Sewage Treatment Works
15460	2.60	33000		3.15	132	4.28	Redcentric Reading	3.33	CLH
16683	3.14	132000	Bourne West Substation	2.46	132	23.26	Unknown Data Centre	1.40	Manthorpe STW
17983	0.33	66000	Guisborough Substation	4.66	400	5.76	Unknown Data Centre	5.41	Newton Under Roseberry STW
18537	0.92	33000;11000		12.09	132	5.29	Unknown Data Centre	1.91	Brandon Sewage Treatment Works
18664	4.48	275000	Busby Substation	0.81	275	11.80	iomart Glasgow Data Centre	2.64	Eaglesham Water Works
19387	0.40	132000;33000;11000;400	Crumlin Primary Substation	0.39	132	7.10	Centerprise International (Distribution)	5.26	Pantygasseg WwTW
7617	4.80	132000;33000;11000	Oakham Substation	0.14	132	21.11	The Horizon Centre	1.74	Langdon WwTW
8497	1.05	132000		1.14	400	-1.00		1.72	Halton West Lune WwTW
C3380	3.04	33000;11000	Sleaford Road Boston Substation	1.04	132	-1.00		2.84	Frampton Sewage Treatment Works
11728	2.17	33000;11000		2.93	132	6.27	Hellermann Tyton Data	2.87	Unnamed Water Works Facility
15719	3.47	33000	Beaford 33kV Solar Farm	0.16	132	-1.00		1.95	High Bickington STW
10977	0.29	33000	Lower Newton Solar Farm Substation	0.18	132	17.86	Unknown Data Centre	3.59	Boundary (STW)
4631	2.73	400000;132000;33000	Crystal Rig Substation	0.39	400	-1.00		10.27	Innerwick Wastewater Treatment Works
11608	0.41	33000		0.65	132	-1.00		24.27	Gleaner Oil Depot
12419	1.86	33000	Billingborough Substation	1.77	132	-1.00		3.65	Pickworth Church Lane STW
13930	76.20	33000		76.55	400	-1.00		76.16	Cemaes Bay WwTW
14585	3.53	33000		1.97	400	7.33	Regit4u	2.33	Chickenhall Eastleigh WTW
19458	2.46	33000	Waterhead	2.08	132	8.82	Unknown Data Centre	1.16	Park Bridge WwTW
19733	0.33	132000;66000;20000	Toronto Substation	0.21	132	-1.00		2.63	Newfield STW
7897	0.88	33000;11000	Churchover Substation	0.84	132	15.43	Unknown Data Centre	1.54	Churchover - Coton Road (STW)
9913	1.74	132000;33000	Halesworth Substation	1.72	132	-1.00		2.98	Bernard Matthews Anaerobic Digestion Plant
16062	1.55	33000;11000		0.60	400	17.61	Starwood House	1.76	Everton STW
19457	4.93	33000;11000		2.89	132	24.32	Evolution @ Agecroft Commerce Park	6.02	Rossendale Wastewater Treatment Works
11436	0.08	66000	West Melton Substation	0.05	132	14.99	UoS IT Services	1.11	Lastingham/STW
13020	3.62	66000;11000	Stratford Substation	14.63	400	19.77	Evoque Data Center Solutions	1.40	Stratford - Milcote Sewage Treatment Works
17859	1.72	33000;11000	Longstanton Primary Substation	3.99	132	7.92	West Cambridge Data Centre	3.39	Uttons Drove Sewage Treatment Works
7820	0.22	132000;33000	Grantham Substation	0.15	132	-1.00		4.26	Old Somerby STW
8336	2.57	33000;11000		4.38	400	16.06	Unknown Data Centre	1.97	Rothley STW
10814	3.73	33000		0.41	132	4.75	Redcentric Reading	1.31	CLH
5420	0.32	33000	Bilton Generation	1.46	275	-1.00		4.90	Lelly Sewage Treatment Works
18318	1.59	275000;132000	Coventry Substation	0.31	400	9.38	Unknown Data Centre	2.10	Bedworth - Marston Lane (STW)
17716	1.69	33000	Burnham Substation	5.30	132	15.64	CityFibre Cabinets	1.88	Burnham On Crouch STW
4796	3.04	33000	WHITEMOOR	6.88	132	-1.00		3.01	Ellerton/STW
5929	3.04	33000	WHITEMOOR	6.88	132	-1.00		3.01	Ellerton/STW
19724	2.90	66000		0.38	275	13.33	DXC Wynyard Data Center	1.08	Kelloe wastewater treatment works
10047	0.24	132000		0.13	132	-1.00		0.96	Halton West Lune WwTW
10106	0.56	33000	Wansbrough Paper Mills Substation	1.88	132	26.38	Brean Cable Landing Station	0.45	Watchet STW
10222	0.66	33000;11000	Queen's Lane North Primary Substation	1.33	132	1.79	Brightsolid	1.45	Mannofield Waterworks
10272	1.83	33000	Halse 33kv Solar Farm	2.05	132	24.26	Tata Communications Highbridge Datacentre	1.37	Sandhill Park WwTW
10418	2.15	33000;11000	Donnington Primary Substation	5.01	132	-1.00		2.08	Edgmont Bridge Borehole Pumping Station
10757	5.45	33000;11000		6.56	400	14.57	Nationwide Swindon Technology Centre	0.82	Coleshill Wastewater Treatment Works
10828	1.84	33000;11000		0.22	132	26.10	Pulsant Edinburgh South Gyle SC-1	6.02	Lomond Hills Water Treatment Plant
11085	3.61	33000	Berkhamsted Primary	0.50	132	6.53	NTT	0.55	Berkhamsted Wastewater Treatment Works
11365	5.15	33000;11000	Ashludie	0.78	132	-1.00		1.07	Gagie Filter Beds
11500	1.76	33000;11000	Hammerley Down Substation	2.28	132	26.14	Ark Data Centres	1.74	Cromhall sewage treatment works
11778	1.09	132000	Stony Stratford Substation	0.93	132	9.34	Unknown Data Centre	0.63	Beachampton STW
12005	3.39	33000	Wrockwardine Solar Farm Substation	0.86	132	-1.00		1.92	Walcot (STW)
12161	5.63	132000	Macduff	1.25	132	-1.00		14.69	GPSS Turriff
12460	0.14	33000		2.79	132	-1.00		2.11	Unnamed Wastewater Plant Facility
12597	0.77	275000;132000	Coventry Substation	0.58	400	10.39	Unknown Data Centre	3.14	Bedworth - Marston Lane (STW)
13013	2.16	33000	Bolsover Moor Quary Solar	2.81	132	22.14	Hive IT	1.01	Creswell (STW)
13257	2.75	33000	Tournament Fields 33/11KV	6.49	132	18.03	Evoque Data Center Solutions	2.26	Norton Lindsey (STW)
13695	1.63	132000	Chelmsley Wood Substation	1.65	132	19.63	Evoque Data Center Solutions	6.20	Minworth Sewage Treatment Works
14293	1.74	33000;11000	Girthill Primary	1.71	400	16.74	iomart Glasgow Data Centre	7.31	Muirdykes Water Treatment Works
14299	1.96	33000	Tullich Switching Station	16.01	132	-1.00		-1.00	
14450	0.61	132000	Devonside Substation	0.42	132	32.86	Edinburgh SC-3	2.04	Tillicoultry Waste Water Treatment Works
14523	0.21	66000	Ledston 1621	0.20	132	5.15	Unknown Data Centre	3.41	Low Common Sewage Treatment Works
14540	3.20	33000;11000		0.65	275	5.12	DataVita DV1	2.32	WWTW
15396	1.49	132000;33000	Grantham Substation	1.47	132	-1.00		2.66	Old Somerby STW
15698	0.53	33000		0.55	132	-1.00		1.24	Unnamed Wastewater Plant Facility
15938	0.24	33000;11000	Willoughby Substation	0.24	132	7.82	Experian	5.03	Keyworth (STW)
16068	0.48	33000	Bradford Manor 33kV Solar	0.48	132	8.08	Unknown Data Centre	3.34	Pyworthy STW Pyworthy
16081	2.74	275000;66000	Hartmoor	2.15	275	5.53	DXC Wynyard Data Center	2.58	Dalton Piercy Water Treatment Works
16279	0.14	33000	Torrington Avenue Substation	0.05	132	20.49	Unknown Data Centre	2.39	Sewage Treatment Plant
16390	4.58	132000	Maldon Substation	1.00	132	13.34	CityFibre Cabinets	0.50	Cock Clarks Hackmans Lane WwTW
16550	4.34	33000	Ongar Primary	2.01	275	10.42	Kao Data KLON-01	2.90	Stanford Rivers WWTW
17443	0.21	66000	Ledston 1621	0.20	132	5.15	Unknown Data Centre	3.41	Low Common Sewage Treatment Works
17666	0.66	33000	Lodge Farm Solar Substation	0.38	132	17.13	Hive IT	4.51	Bolsover/STW
17887	0.79	132000	Light Source Grid Site	0.88	132	15.83	West Cambridge Data Centre	2.34	Sewerage works
17888	0.79	132000	Light Source Grid Site	0.88	132	15.83	West Cambridge Data Centre	2.34	Sewerage works
18991	0.27	33000;11000	Westfa Primary Substation	0.49	132	13.64	Reynoldston Cable Landing Station	3.76	Llangennech Waste Water Treatment Works
19221	1.90	132000;33000	Cirencester Grid Substation (CIRE)	0.24	132	16.15	Nationwide Swindon Technology Centre	2.42	Cirencester Wastewater Treatment Works
19794	1.33	132000;33000;11000	Coventry North Substation	0.27	132	11.80	Unknown Data Centre	4.65	Bedworth - Marston Lane (STW)
19839	0.59	400000;275000;25000	Elvanfoot Substation	0.33	400	-1.00		5.77	Camps Water Treatment Works
19964	1.89	400000;132000;33000	Devol Moor Substation	1.51	132	-1.00		9.42	Helensburgh Treatment Works
4809	1.38	33000;11000	Carlton on Trent Substation	0.43	400	38.70	Experian	2.58	Sutton On Trent - Cromwell (STW)
5013	0.43	33000	Sweeting Thorns	1.33	132	-1.00		1.73	South Plating Pit
5739	0.61	132000		0.25	132	7.99	Unknown Data Centre	1.54	Winslow STW
6012	3.48	110000;33000;11000	Coleraine 110kV Substation	29.75	275	8.27	Prescient Coleraine	1.28	Wastewater Treatment Works
6024	3.56	33000	Antrim 33kV Substation	5.18	275	-1.00		2.84	Unnamed Water Works Facility
6383	2.29	132000;33000	Redhouse Substation	1.25	132	27.70	Pulsant Edinburgh South Gyle SC-1	2.85	Unnamed Water Works Facility
6530	0.64	33000	Whitecross Lane Solar Park Burton Substation	0.12	132	-1.00		3.93	Silk Willoughby STW
7041	1.65	132000	Fraserburgh	0.25	132	-1.00		16.13	Gleaner
7458	2.93	33000	EFW Javelin Park Substation	0.66	132	13.04	DXC Technology	1.17	Longney (STW)
8406	2.31	132000;33000	Chelmsford East Substation	1.62	132	15.65	Imperium 315	2.62	Chelmsford Water Recycling Centre
8522	0.91	132000	Coppenhall Substation	0.33	132	15.51	Unknown Data Centre	2.90	Waste Water Treatment Works
8809	0.08	132000	Bispham Substation	0.06	132	8.11	Lanis 1 Cable Landing Station	6.40	Fleetwood and Blackpool (Fleetwood Marsh) STW
9057	1.26	33000		1.69	400	8.17	Unknown Data Centre	3.24	Trowbridge Sewage Works
9397	0.06	33000;11000		0.04	132	2.27	Unknown Data Centre	0.43	Salterhebble Waste Water Treatment Works
9399	7.19	33000		8.00	132	-1.00		1.64	Unnamed Wastewater Plant Facility
9563	0.58	132000	Blackburn Substation	0.33	400	28.90	Evolution @ Agecroft Commerce Park	2.97	Fishmoor
9694	0.55	400000;132000;33000	Wymondley Substation	0.43	400	7.05	Starwood House	1.30	Ashbrook STW
9878	1.07	132000		0.57	132	4.06	Lanis 1 Cable Landing Station	4.10	Weeton WwTW
9984	1.58	132000;33000	Ystradgynlais Grid Substation	0.47	400	32.17	CGI Datacenter	3.06	Ystradgynlais Wastewater Treatment Works
14306	1.76	66000	Strensham Substation	7.01	132	16.44	Unknown Data Centre	1.35	Baughton Lane (STW)
14336	2.45	66000	Strensham Substation	6.16	132	17.35	Unknown Data Centre	1.77	Ripple Works (STW)
11235	2.07	400000;132000;33000	Braintree Substation	0.40	400	-1.00		2.88	Stisted STW
13678	0.67	132000		0.39	400	5.61	Imperium 315	0.50	Wickford STW
13293	3.19	33000;11000	Weston Locking Road Primary Substation	2.85	132	3.09	Insight Data Ltd	3.79	St Georges No 2 Sewage Treatment Works
9478	0.89	33000;11000	Bishopstone Switching Station	0.48	400	11.69	Unknown Data Centre	3.69	Stone STW
11409	3.43	33000	Dover Primary	7.23	132	13.23	The Bunker - South East Data Centre	6.79	Dover and Folkestone Wastewater Treatment Works
13592	2.66	132000;33000	Grantham Substation	0.57	132	-1.00		4.45	Old Somerby STW
14308	2.66	33000;11000	Hapton Primary Substation	1.92	400	-1.00		3.42	Ashwellthorpe STW
14331	2.77	33000;11000	West Wick Primary Substation	1.44	132	2.70	Insight Data Ltd	1.52	St Georges No 2 Sewage Treatment Works
16086	1.93	132000	Crookston Substation	0.09	132	7.41	iomart Glasgow Data Centre	7.11	Shieldhall Treatment Works
1622	0.29	33000	Croft End Solar Farm Substation	0.98	132	-1.00		1.84	Croft STW
16456	0.63	33000	_______ 33 kV Substation	5.54	275	-1.00		0.31	Unnamed Water Works Facility
16728	1.54	33000	East Hertford Primary	5.86	132	8.62	Colt London North Data Centre	1.93	Hertford Corporation Waterworks
17832	1.83	33000;11000	Silverstone Substation	5.83	132	20.47	Hellermann Tyton Data	1.43	Syresham STW
19963	1.89	400000;132000;33000	Devol Moor Substation	1.51	132	-1.00		9.42	Helensburgh Treatment Works
7826	0.18	33000	Mauxhall Farm	0.84	400	-1.00		2.07	Unnamed Wastewater Plant Facility
9084	1.74	400000		0.97	132	2.76	AWS Didcot Data Centre	1.68	Abingdon Sewage Treatment Works
16155	5.87	132000	Knapton Substation	0.71	132	-1.00		2.33	East Heslerton/STW
19653	6.01	132000;33000	Leeming Bar	5.62	132	-1.00		2.31	Colburn STW
6644	0.45	33000;11000	Barwell Substation	1.91	132	5.29	Unknown Data Centre	2.49	Kirkby Mallory (STW)
12391	3.94	275000;132000	Berkswell 275kV	1.81	275	16.34	Evoque Data Center Solutions	3.65	Temple Balsall (STW)
12470	2.50	132000;33000;11000	Grantham North Substation	0.97	132	-1.00		3.44	Marston STW
14171	0.73	33000;11000		2.68	400	13.91	Nationwide Swindon Technology Centre	3.75	Great Somerford WwTW
14397	1.31	132000		0.72	400	34.16	Hibernia Southport Cable Landing Station	3.90	Garstang STW
15524	1.57	33000;11000		1.62	132	4.10	Venture West	1.57	Kingsclere Sewage Treatment Works
16078	0.82	132000;33000	Dunoon Grid Substation	0.82	132	-1.00		13.95	Helensburgh Treatment Works
16590	2.09	132000;66000;33000;11000	Ludlow Substation	1.94	132	-1.00		0.75	Ludlow (STW)
17135	7.43	275000	Clyde Wind Farm North Substation	7.43	275	-1.00		6.59	Coulter Water Treatment Works
8094	4.67	33000	Mill Lane Substation	2.42	400	19.24	Data Vault - Bournemouth BCP01	2.77	Blashford Lakes Water Treatment Works
10146	2.06	33000;11000		2.61	132	29.37	Sky Chilworth	3.63	Shipton Bellinger WTW
10530	3.24	33000;11000		3.28	400	-1.00		4.30	Water Works
11153	0.67	33000	Ragdale PV Solar Park	3.88	400	14.54	Experian	0.37	Ragdale (STW)
15224	0.45	33000;11000	Four Ashes Substation	0.85	400	15.33	Hutchison 3G	1.00	Four Ashes Sludge Disposal Works
15318	3.36	33000;11000	Braintree Depot Substation	3.82	400	-1.00		2.07	Stisted STW
16538	2.06	33000;11000		2.61	132	29.37	Sky Chilworth	3.63	Shipton Bellinger WTW
9440	1.83	33000	Chisbon Heath Substation	3.00	132	-1.00		5.27	Jaywick New STW
12776	1.26	33000;11000	Denby Grange Substation	1.75	400	15.20	Redcentric Elland Data Centre	1.22	Barnburgh/STW
11202	1.98	33000	Halesfield Substation	3.41	400	-1.00		1.95	Shifnal (STW)
14888	1.24	132000	Winnington Substation	1.55	132	14.76	The Babbage Centre	0.64	Northwich Wastewater Treatment Works
15400	5.63	33000;11000		5.60	400	39.10	Unknown Data Centre	3.01	Wixoe STW
16165	2.18	33000	West Farm Pv Generation	0.43	132	-1.00		2.46	Lamphey WwTW
16556	0.85	132000;33000;11000	Thanet Grid	1.17	132	13.03	The Bunker - South East Data Centre	7.10	Weatherlees Hill A & B Wastewater Treatment Works
16784	0.56	132000	Farr Wind Farm Substation	0.13	275	-1.00		8.98	Loch Ashie Treatment Works
17083	1.25	33000	Wapley Substation	0.44	400	18.04	Ark Data Centres	4.48	Pucklechurch WwTW
17108	3.27	132000;33000	Lye Green	0.79	132	9.57	Unknown Data Centre	0.20	Unnamed Oil Facility
18642	5.88	33000		0.11	132	10.36	Unknown Data Centre	4.47	Mattingley Wastewater Treatment Works
12584	4.93	33000;11000		0.57	132	5.44	AWS Bracknell Data Centre	1.99	Billingbear Wastewater Treatment Works
19187	0.95	33000	Lindridge Farm Solar Park Substation	1.00	132	10.96	Unknown Data Centre	2.74	Barlestone (STW)
10435	1.81	33000	Mount Mill Solar Park	1.85	400	11.45	Unknown Data Centre	1.24	Leckhampstead STW
10973	3.69	33000	Andover East	0.41	132	17.90	Venture West	6.18	Whitchurch WTW
11177	5.42	33000		5.32	275	18.72	Brightsolid	3.08	Unnamed Oil Facility
11206	1.81	33000		15.51	132	-1.00		2.84	Ingoldisthrope STW
12990	4.58	132000	Maldon Substation	1.00	132	13.34	CityFibre Cabinets	0.50	Cock Clarks Hackmans Lane WwTW
5055	1.44	33000	Chelveston Solar Park Substation	5.78	132	25.39	The Horizon Centre	1.05	Chelston GPSS
9067	1.57	132000;33000	Cardiff West Grid Substation	0.48	132	16.28	Microsoft Newport data centre	1.27	Leckwith Wastewater Treatment Works
9087	2.08	33000		0.70	400	-1.00		2.30	Rendlesham Park STW
9296	4.70	33000		5.97	400	-1.00		2.14	Yoxford STW
9530	2.43	132000;33000	Torquay Substation	1.45	132	-1.00		3.63	Buckland Sewage Treatment Works
5421	5.41	66000	Long Marston Substation	15.71	400	23.46	Evoque Data Center Solutions	1.49	Admington (STW)
16355	5.15	66000		1.83	132	25.27	DXC Technology	2.53	Tarrington WwTW
18327	1.44	33000	Traston Road Stor Gen	0.40	132	6.14	Vantage Data Centers - CWL13	2.52	Nash Sewerage Treatment Works
11623	1.61	132000;33000	Coupar Angus Substation	1.53	132	-1.00		2.03	Coupar Angus Buttery Bank Sewage Works
8517	0.12	400000;132000	Bicker Fen Substation	0.03	132	-1.00		4.70	Swineshead STW (Lincs)
17395	2.54	33000	Hibaldstow	1.76	132	-1.00		3.31	Scotter (STW)
18918	3.85	33000	Doddington park Substation	4.37	400	-1.00		5.10	Saxilby STW
10012	0.19	132000;33000;11000	Gresley Substation	0.19	132	28.05	Unknown Data Centre	0.33	Coton Park (STW)
10105	0.56	33000	Wansbrough Paper Mills Substation	1.88	132	26.38	Brean Cable Landing Station	0.45	Watchet STW
10161	2.75	33000;11000	Caterpillar Desford Substation	1.62	400	4.32	Unknown Data Centre	2.63	Earl Shilton Sewage Treatment Works
10432	0.04	132000;33000	Plymouth Substation	0.04	132	-1.00		0.15	Plymouth Central Wastewater Treatment Works
10436	0.26	33000;11000		0.78	132	20.13	Unknown Data Centre	4.09	Waste Water Treatment Works
10468	2.27	33000		1.89	132	-1.00		14.55	Wastewater Treatment Plant
10496	0.65	33000;11000	Creech St. Michael Substation	5.93	132	23.39	Tata Communications Highbridge Datacentre	0.45	Ham Sewage Treatment Works
10715	10.02	33000	Pines Burn substation	18.09	132	-1.00		5.87	Bonchester Bridge WWTW
10865	6.42	400000;33000	Fallago Substation	4.86	400	-1.00		3.46	WTW
10916	3.52	33000;11000	Stow 84	1.42	132	-1.00		2.92	CLH-PS Stow Park
10989	0.28	132000		0.25	132	19.81	Hibernia Southport Cable Landing Station	4.63	Worthington Water Treatment Works
11110	2.33	33000;11000	Erskine Primary	0.77	275	13.33	iomart Glasgow Data Centre	2.01	Dalmuir Waste Water Treatment Works
11160	0.08	33000		0.21	132	7.01	Unknown Data Centre	0.50	Oldham Wastewater Treatment Works
11263	1.45	132000		1.00	275	19.23	Edinburgh SC-3	3.77	Milesmark Waste Water Processing Station
11382	2.97	33000	South Queensferry S/S	7.10	132	6.61	Edinburgh SC-3	0.90	South Queensferry WWTW
11447	1.42	33000	Tournament Fields 33/11KV	5.17	132	18.45	Evoque Data Center Solutions	2.16	Warwick STW
11797	5.20	33000;11000		2.53	132	24.01	Unknown Data Centre	4.56	Bourne STW
11885	4.65	33000;11000	Middlefield Substation	0.51	275	4.17	Unknown Data Centre	2.54	Wigston Parva (STW)
12055	0.88	132000;33000	East Wootton Substation	0.68	132	15.67	ServerHouse	4.64	Arreton Street Arreton Top WTW
12174	0.63	400000;132000	Taunton Substation	0.34	400	27.50	Tata Communications Highbridge Datacentre	1.85	Sewage works
12455	0.02	132000;33000;11000	Tir John Grid Substation	0.02	132	19.78	Reynoldston Cable Landing Station	0.59	Swansea Bay Wastewater Treatment Works
12524	0.13	66000	Ecclesfield	3.07	132	7.52	UoS IT Services	3.98	Harley/STW
12613	4.50	400000;25000	Leighton Buzzard Substation	1.10	132	8.30	Unknown Data Centre	2.93	Stanbridgeford STW
12822	1.62	132000	St Fergus Gas	1.38	132	-1.00		4.79	Willowbank
12940	0.63	132000;33000	Pembury Grid Substation	0.16	132	18.19	CXD Infrastructure Solutions	1.25	Pembury WTW
12993	2.61	33000;11000	Langham Substation	5.82	132	-1.00		2.02	Langham Water Treatment Works
13108	0.82	132000	Bournville Substation	0.58	132	12.66	Evoque Data Center Solutions	5.39	Frankley Water Treatment Works
13184	2.67	33000	Lower Newton Solar Farm Substation	0.31	132	-1.00		5.19	Fradswell - The Duttons (STW)
13655	1.18	33000	Bilton Generation	0.74	275	-1.00		4.52	Lelly Sewage Treatment Works
13760	2.60	33000		0.73	132	-1.00		5.01	Newlyn East STW Newlyn East
13790	3.43	132000;33000		3.89	132	11.19	Sky Chilworth	2.20	Sparsholt Wastewater Treatment Plant
14091	0.21	275000;132000	Iron Acton Substation	0.11	132	24.39	Ark Data Centres	4.02	Cromhall sewage treatment works
14295	4.39	132000	Hadyard Hill Wind Farm Substation	3.37	275	-1.00		31.04	CLH-PS Heathfield
14341	0.17	132000;33000	Arbroath	0.17	132	-1.00		3.74	Letham Grange Wastewater Treatment Works
14403	0.98	33000	Eastbourne Grid	0.76	132	-1.00		2.83	Eastbourne Wastewater Treatment Works
14535	11.11	132000	Glenfarclas	9.71	132	-1.00		-1.00	
14548	4.56	33000;110000		8.82	132	-1.00		26.79	Water Treatment Works
15083	0.66	33000;11000	Cotgrave Substation	0.13	400	9.68	Experian	2.11	Unnamed Wastewater Plant Facility
15084	0.66	33000;11000	Cotgrave Substation	0.13	400	9.68	Experian	2.11	Unnamed Wastewater Plant Facility
15435	0.09	33000;11000	Kincorth Primary Substation	0.69	132	5.39	Brightsolid	1.30	Taylors Industrial Services
15518	0.42	33000;11000	Brockworth Substation	1.87	400	-1.00		4.69	Birdlip (STW)
16004	2.11	132000;33000	Leigh Substation	2.11	132	5.55	Restore Records Management	2.32	Ironsbottom Wastewater Treatment Works
16035	1.58	33000;11000	Tivetshall Primary Substation	0.99	400	-1.00		2.79	Gissing Burston Road WwTW
16113	4.02	33000;11000		1.50	400	10.11	IBM Horsham	2.29	Sewage Works
16371	1.49	132000;25000;11000	Asfordby Substation	0.66	132	18.58	Experian	1.95	Severn Trent Water
16517	3.45	33000	Gaydon 33kV	6.10	132	-1.00		1.08	Lighthorne (STW)
16782	0.27	132000;33000;11000	Westoning Substation	0.27	132	9.61	Unknown Data Centre	3.60	Sewage Treatment Works
16878	3.89	33000;11000	Lhanbryde Primary Substation	0.62	275	-1.00		6.72	Gleaner Oil Depot
16903	2.64	33000		2.65	132	13.28	AWS Didcot Data Centre	0.85	Kingston Bagpuize WWTW
17004	7.57	132000		2.21	132	25.37	Hibernia Southport Cable Landing Station	2.12	Inskip WwTW
17104	0.60	132000;11000	Rawmarsh Road Substation	0.60	132	10.28	UoS IT Services	3.30	Blackburn Meadows Wastewater Treatment Works
17226	0.21	132000		0.21	132	3.55	Lanis 1 Cable Landing Station	3.56	Weeton WwTW
17260	-1.00			-1.00		-1.00		-1.00	
17600	2.87	132000	Newton Stewart Substation	2.01	132	-1.00		3.89	Newton Stewart WWTW
17691	0.83	33000;11000	Kingsweston Substation	0.74	400	23.97	Insight Data Ltd	0.42	Bristol Bioresources & Renewal Energy Park
17725	0.26	33000;11000		0.78	132	20.13	Unknown Data Centre	4.09	Waste Water Treatment Works
17858	1.72	33000;11000	Longstanton Primary Substation	3.99	132	7.92	West Cambridge Data Centre	3.39	Uttons Drove Sewage Treatment Works
